ID,Type,SKU,Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global
3786,simple,COCO208,Winston Classic Vintage Leather Chesterfield lounge chair - Camel Brown,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>120 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>97 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>73 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>0.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Vintage Leather top grain Brazilian leather top and super luxury foam underlay</div></div>",Classic Brown leather lounge upholstered in top grain vintage brown leather. Deep classic chesterfield buttoned back with soft cushions spanning the seating pad.,,,taxable,,50,120,97,73,1,,,2940,"Shop by Style > Chesterfield Furniture (Style), Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Room > Living (Room), Furniture > Lounges\, Sofas and Sofa Chairs, Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Provincial (Style), Shop by Room, Shop by Style, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-1s-f01_2__2_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_set-_f01.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102-f01-close_up_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102-f01-close_up_4__1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102-f01-close_up_3__1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-1s-f01_3__2_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-1s-f01_2_1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Sofas,1,1,,,,,,,,,,,,,,,,
3794,simple,COCO209,Winston Classic Vintage Leather Chesterfield lounge chair - Cigar Brown,1,0,visible,,Winston Classic Brown leather lounge upholstered in vintage Brazilian leather. Deep classic chesterfield buttoned back with soft cushions spanning the seating pad.,,,taxable,,50,120,97,73,1,,,2940,"Shop by Style > Chesterfield Furniture (Style), Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Room > Living (Room), Furniture > Lounges\, Sofas and Sofa Chairs, Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Provincial (Style), Shop by Room, Shop by Style, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-1s-w208.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_set-w208_2__1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-w208-_close_up_2_.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-w208-_close_up_3_.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-1s-w208_3_.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-1s-w208_2_.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Sofas,1,1,,,,,,,,,,,,,,,,
3803,simple,COCO210,Winston Three Seat Classic Vintage Leather Chesterfield Lounge - Camel Brown,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>247 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>97 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>73 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>0.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Vintage Leather top grain leather with superior quality durable soft foam inner core for cushions and make of lounge</div></div>",Three seat Classic Camel Brown leather lounge upholstered in vintage brazillian leather. Deep classic chesterfield buttoned back with soft cushions spanning the seating pad.,,,taxable,,80,247,97,73,1,,,5242,"Shop by Style > Chesterfield Furniture (Style), Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop By Material > Leather (Material), Shop by Room > Living (Room), Furniture > Lounges\, Sofas and Sofa Chairs, Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Provincial (Style), Shop by Room, Shop by Style, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-3s-f01_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_set-_f01_3.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102-f01-close_up_3__3.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-3s-f01_3__1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102-f01-close_up_2__2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-3s-f01_5__1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-3s-f01_2__1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Sofas,1,1,,,,,,,,,,,,,,,,
3811,simple,COCO211,Winston Three Seat Classic Vintage Leather Chesterfield Lounge - Cigar Brown,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>247 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>97 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>73 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>0.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Vintage Leather top grain leather with superior quality durable soft foam inner core for cushions and make of lounge</div></div>",Three seat Classic Cigar Brown leather lounge upholstered in vintage brazillian leather. Deep classic chesterfield buttoned back with soft cushions spanning the seating pad.,,,taxable,,80,247,97,73,1,,,5242,"Shop by Style > Chesterfield Furniture (Style), Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop By Material > Leather (Material), Shop by Room > Living (Room), Furniture > Lounges\, Sofas and Sofa Chairs, Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Provincial (Style), Shop by Room, Shop by Style, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-3s-w208_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-3s-w208_3__1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_set-w208_2__2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-w208-_close_up.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-w208-_close_up_3__2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-w208-_close_up_2__3.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-w208-_close_up_3__1_2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-3s-w208_4__1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-w208-_close_up_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-3s-w208_2__1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-w208-_close_up_2__1_2.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Sofas,1,1,,,,,,,,,,,,,,,,
3823,simple,COCO212,Winston Two Seat Classic Vintage Leather Chesterfield Lounge - Camel Brown,1,0,visible,,Two seat Classic Brown leather lounge upholstered in vintage brown leather. Deep classic chesterfield buttoned back with soft cushions spanning the seating pad.,,,taxable,,70,182,97,73,1,,,4181,"Shop by Style > Chesterfield Furniture (Style), Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Room > Living (Room), Furniture > Lounges\, Sofas and Sofa Chairs, Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Provincial (Style), Shop by Room, Shop by Style, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-2s-f01_2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-2s-f01_2__3.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102-f01-close_up_2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102-f01-close_up_4__2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102-f01-close_up_3__2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102-f01-close_up_2__1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_set-_f01_1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Sofas,1,1,,,,,,,,,,,,,,,,
3831,simple,COCO213,Winston Two Seat Classic Vintage Leather Chesterfield lounge - Cigar Brown,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>182 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>97 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>73 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>0.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Vintage Leather</div></div>",Winston Two Seat Classic Brown leather lounge upholstered in vintage Brazilian leather. Deep classic chesterfield buttoned back with soft cushions spanning the seating pad.,,,taxable,,70,182,97,73,1,,,4181,"Shop by Style > Chesterfield Furniture (Style), Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop By Material > Leather (Material), Shop by Room > Living (Room), Furniture > Lounges\, Sofas and Sofa Chairs, Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Provincial (Style), Shop by Room, Shop by Style, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-2s-w208.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_set-w208_2_.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-w208-_close_up_2__1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-w208-_close_up_2__2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-2s-w208_3_.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/s102_-2s-w208_2_.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Sofas,1,1,,,,,,,,,,,,,,,,
3839,simple,COCO214,Admiral White Leather and Polished Brass Egg Chair,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>82 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>85 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>118 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>23.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Leather, Wood, Real Polished Brass Wrap</div></div>","A panelled, polished brass body houses the luxurious textured and pressed leather cushion. Ideal in an office or as an occasional chair this piece pays homage to its World War II era. Whether playing the Bond villain, or getting lost in a good book, this chair offers the perfect space to let your imagination run wild. Features a special lean back mechanism and 360-degree rotation and manual height adjustment.",,,taxable,,47,82,85,118,1,,,2589,"Furniture > Chairs > Armchairs, Shop by Style > Black and Gold (Style), Shop By Material > Metal (Material) > Brass Furniture (Metal Material), Furniture > Chairs, Furniture > Chairs > Desk Chairs, Furniture > Chairs > Egg Chairs, Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop By Material > Leather (Material), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), Shop by Room > Office (Room), Furniture > Chairs > Office Chair (Seatings), Shop by Room, Shop by Style, Shop By Material > Leather (Material) > Top Grain (Leather Material), Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_5266_copy.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_5268_copy.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_4786_1_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/photo_25-11-16_11_47_11_am-1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_5265_copy.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,"Furniture &gt; Chairs &gt; Arm Chairs\, Recliners &amp; Sleeper Chairs",1,1,,,,,,,,,,,,,,,,
3857,simple,COCO224,Albatros Aluminium Aviator Desk,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>160 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>70 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>77 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>75.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Aluminium wrap, wood, canvas</div></div>","Flying high in the corporate world? This aircraft inspired desk makes a big impact in any home or corporate office setting. Ideal as a stand-alone statement piece or paired with other designs, this sleek, crafted piece is all work, with just a little bit of play. Featuring soft close canvas lined drawers on both sides, there is ample space for all your office needs.",,,taxable,,75,160,70,77,1,,,2378,"Shop By Material > Metal (Material) > Aluminium Furniture (Metal Material), Furniture > Desks, Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), Shop by Room > Office (Room), Shop by Room, Shop by Style, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_8903_2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_8913_2_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_8914_2_1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Office Furniture &gt; Desks,1,1,,,,,,,,,,,,,,,,
3861,simple,COCO225,Albatros Copper Aviator Desk,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>160 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>70 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>77 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>75.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Copper wrap, wood, canvas</div></div>","Flying high in the corporate world? This aircraft inspired desk makes a big impact in any home or corporate office setting. Ideal as a stand-alone statement piece or paired with other designs, this sleek, crafted piece is all work, with just a little bit of play. Featuring soft close canvas lined drawers on both sides, there is ample space for all your office needs and completely on trend with the copper wrap.",,,taxable,,75,160,70,77,1,,,2625,"Shop By Material > Metal (Material) > Copper Furniture (Metal Material), Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), Shop by Room > Office (Room), Shop by Room, Shop by Style, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/20160224_102709_2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/20160224_102737_2.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Office Furniture &gt; Desks,1,1,,,,,,,,,,,,,,,,
3865,simple,COCO226,Aviator Aluminium Wing Desk (also in Brass Wrap*),1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>240 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>89 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>77 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>90.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Hardwood; Aluminium</div></div>","Named after the North American Aviation XB-70 Valkyrie; the strategic bomber prototype used for supersonic test flights in the 1960s.The aerodynamic shape of the aviator plane desk is clad entirely in our signature Spitfire finish in homage to one of the greatest fighter planes ever built; the British Supermarine Spitfire, which ruled the skies in World War II.Mimicking the plane???? riveted exterior, aluminium panels are painstaking shaped and then fixed by hand-applied nails. A five-stage finishing process creates the impression of worn, distressed metal.*Desk available in Vintage or Polished brass wrap ($3550)",,,taxable,,90,240,89,77,1,,,4180,"Shop By Material > Metal (Material) > Aluminium Furniture (Metal Material), Furniture > Desks, Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), Shop by Room > Office (Room), Shop by Room, Shop by Style, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/drt016_1__1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/drt016_3__1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/drt016-2__1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/drt016__1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Office Furniture &gt; Desks,1,1,,,,,,,,,,,,,,,,
3873,simple,COCO227,Bomber Aluminium Aviator Desk,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>150 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>78 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>79 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>75.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Hardwood; Aluminium</div></div>","Flying high in the corporate world? This aircraft inspired desk makes a big impact in any home or corporate office setting. Ideal as a stand-alone statement piece or paired with other designs, this sleek, crafted piece is all work, with just a little bit of play. Featuring soft close canvas lined drawers on both sides, there is ample space for all your office needs.",,,taxable,,75,150,78,79,1,,,2466,"Shop By Material > Metal (Material) > Aluminium Furniture (Metal Material), Furniture > Desks, Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), Shop by Room > Office (Room), Shop by Room, Shop by Style, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/drt019_-_jet_silver_1__1_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/drt019_-_jet_silver.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/drt019_-_jet_silver_2__1_1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Office Furniture &gt; Desks,1,1,,,,,,,,,,,,,,,,
3894,simple,COCO230,Piper Aztec Aluminium and Brown Leather Desk,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>164 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>83 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>84 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>75.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Leather, wood, aluminium wrap, canvas</div></div>","Paying homage to classical aviation and travel style, this piece incorporates panelled brushed aluminium with exposed steel screws and quilted vintage leather. The striking design balances stylistic sensibilities with a fictional, a generous work surface, and substantial storage. A statement in any executive or home office, this piece makes business a pleasure. This piece is the perfect accompaniment to the Piper Aztec bookcase.",,,taxable,,75,164,83,84,1,,,3861,"Shop By Material > Metal (Material) > Aluminium Furniture (Metal Material), Furniture > Desks, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop By Material > Leather (Material), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Room > Office (Room), Shop by Room, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_8812_2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_8799_2_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_8806_2_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_8814_2_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_8798_2_1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Office Furniture &gt; Desks,1,1,,,,,,,,,,,,,,,,
3932,simple,COCO234,Turbojet Aluminium and Wood Desk,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>166 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>98 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>84 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>0.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Leather, Hardwood, Aluminium, bamboo &amp; Leather detail</div></div>","1.Each piece is constructed in precisely the same manner as the original and aged to look as if it's seen epic journeys of its own2.Wood frames are clad in polished aluminium, accented with steel screws 3.Braced with strips of aged bamboo trimmed with antiqued aluminium4.Fitted with corner protectors5.Canvas lined interior6.Aluminium has a matte finish that's lightly distressed for a vintage look; intentional nicks, dings, small scratches and other imperfections are to be expected and add to the character and uniqueness of each item.<iframe src=""https://www.youtube.com/embed/kG7MjCYVn0A"" width=""570"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe>",,,taxable,,70,166,98,84,1,,,4114,"Shop By Material > Metal (Material) > Aluminium Furniture (Metal Material), Furniture > Desks, Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), Shop by Room > Office (Room), Shop by Room, Shop by Style, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/turbojet-desk-silver.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_5317.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_5315.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/dsc_5166.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Office Furniture &gt; Desks,1,1,,,,,,,,,,,,,,,,
3937,simple,COCO235,"Turbojet Brass, Wood and Canvas Bookshelf",1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>112 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>43 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>184 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>45.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Hardwood; Aluminium; Bamboo Frame detail</div></div>","1.Each piece is constructed in precisely the same manner as the original and aged to look as if it's seen epic journeys of its own2.Wood frames are clad in polished aluminium, accented with steel screws 3.Braced with strips of aged bamboo trimmed with antiqued aluminium4.Fitted with corner protectors5.Canvas lined interior6.Aluminium has a matte finish that's lightly distressed for a vintage look; intentional nicks, dings, small scratches and other imperfections are to be expected and add to the character and uniqueness of each item<iframe src=""https://www.youtube.com/embed/oZmUJh6_qxw"" width=""570"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe>",,,taxable,,45,112,43,184,1,,,3525,"Shop By Material > Metal (Material) > Brass Furniture (Metal Material), Shop by Room > Dining (Room), Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), Shop by Room > Office (Room), Furniture > Shelving, Shop by Room, Shop by Style, Furniture > Storage, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/drs-070_-_turbojet_silver_1__1_1-1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/drs-070_-_turbojet_brass_2_-2_1_1-1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/drs-070_-_turbojet_brass-1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Shelving &gt; Bookcases &amp; Standing Shelves,1,1,,,,,,,,,,,,,,,,
3969,simple,COCO255,Aircraft Coffee Table Small - Jet Brass,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>100 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>60 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>46 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>5.00 kg</div></div>","<div class=""short-description""><div class=""std"">Aircraft Coffee Table Small - Jet Brass</div></div>",,,taxable,,5,100,60,46,1,,,2348,"Shop by Style > Black and Gold (Style), Shop By Material > Metal (Material) > Brass Furniture (Metal Material), Furniture > Tables > Center Table, Furniture > Tables > Coffee Table, Furniture > Tables > Coffee Tables, Furniture, Shop by Style > Industrial Aviator (Style), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Room, Shop by Style, Furniture > Storage, Furniture > Tables",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/drt-008b_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/drt-008b_1__1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Tables &gt; Accent Tables &gt; Coffee Tables,1,1,,,,,,,,,,,,,,,,
3976,simple,COCO256,Aircraft Coffee Table Small - Jet Copper,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>130 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>80 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>47 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>5.00 kg</div></div>","<div class=""short-description""><div class=""std"">Aircraft Coffee Table Small - Jet Copper</div></div>",,,taxable,,5,130,80,47,1,,,2707,"Furniture > Tables > Center Table, Furniture > Tables > Coffee Table, Furniture > Tables > Coffee Tables, Shop By Material > Metal (Material) > Copper Furniture (Metal Material), Furniture, Shop by Style > Industrial Aviator (Style), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Room, Shop by Style, Furniture > Storage, Furniture > Tables",,,"https://www.cocolea.com.au/wp-content/uploads/2019/08/drt-009_1__1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/08/drt-009_1.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Tables &gt; Accent Tables &gt; Coffee Tables,1,1,,,,,,,,,,,,,,,,
